step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
1557,505768,12456,0.04654388942619941,0.75,0.75,,,,,,,,,
1558,506032,12464,0.02871152671881646,0.875,0.875,,,,,,,,,
1559,506488,12472,0.03466911883750461,0.875,0.875,,,,,,,,,
1560,506688,12480,0.044560023837214725,1.0,1.0,,,,,,,,,
1561,506888,12488,0.032708807883518605,0.75,0.75,0.034133393753665066,0.625,0.625,,,,,,
1562,507216,12496,0.04279728283802251,0.75,0.75,,,,,,,,,
1563,507544,12504,0.025332880281785035,0.875,0.875,,,,,,,,,
1564,507936,12512,0.036523759888586936,0.75,0.75,,,,,,,,,
1565,508200,12520,0.044963278241009444,0.875,0.875,,,,,,,,,
1566,508528,12528,0.04618974152622104,0.875,0.875,,,,,,,,,
1567,508920,12536,0.01991121022155615,1.0,1.0,,,,,,,,,
1568,509312,12544,0.03474459819777015,0.75,0.75,,,,,,,,,
1569,509576,12552,0.04771281163371896,0.75,0.75,0.044150062489439736,0.75,0.75,,,,,,
1570,509840,12560,0.030296472501222527,1.0,1.0,,,,,,,,,
1571,510104,12568,0.03366260770148074,0.875,0.875,,,,0.7972521185874939,0.8458927359131025,0.7961661341853035,0.8837615843019963,0.9166636051633166,0.8202764976958525
1572,510496,12576,0.022234613431264733,1.0,1.0,,,,,,,,,
1573,510760,12584,0.03549873778283654,0.75,0.75,,,,,,,,,
1574,511152,12592,0.02476410254908842,1.0,1.0,,,,,,,,,
1575,511480,12600,0.03526517464563948,0.75,0.75,,,,,,,,,
1576,511680,12608,0.037049533444508904,1.0,1.0,,,,,,,,,
1577,512072,12616,0.022091615459157762,1.0,1.0,0.03965522172542479,0.75,0.75,,,,,,
1578,512464,12624,0.02728213779582196,0.875,0.875,,,,,,,,,
1579,512728,12632,0.0378681636361216,0.875,0.875,,,,,,,,,
1580,513184,12640,0.030560738729098896,1.0,1.0,,,,,,,,,
1581,513512,12648,0.026269580313479313,1.0,1.0,,,,,,,,,
1582,514032,12656,0.019483081188877805,1.0,1.0,,,,,,,,,
1583,514296,12664,0.03315314343989485,1.0,1.0,,,,,,,,,
1584,514624,12672,0.02118542749375047,1.0,1.0,,,,,,,,,
1585,514952,12680,0.024393672403261006,1.0,1.0,0.02129722858342575,1.0,1.0,,,,,,
1586,515792,12688,0.012024364021501524,0.875,0.875,,,,,,,,,
1587,516184,12696,0.03447346929380122,0.75,0.75,,,,,,,,,
1588,516640,12704,0.020277993991393097,1.0,1.0,,,,,,,,,
1589,516840,12712,0.03928409921183932,1.0,1.0,,,,,,,,,
1590,517296,12720,0.03177329856836358,0.875,0.875,,,,,,,,,
1591,517624,12728,0.027459930017443186,1.0,1.0,,,,,,,,,
1592,517888,12736,0.03176595134332502,1.0,1.0,,,,,,,,,
1593,518088,12744,0.04332737353970819,0.875,0.875,0.03514621897213317,1.0,1.0,,,,,,
1594,518352,12752,0.03628310001759587,0.875,0.875,,,,,,,,,
1595,518744,12760,0.025184569649718474,0.875,0.875,,,,,,,,,
1596,519136,12768,0.025293480520624217,1.0,1.0,,,,,,,,,
1597,519592,12776,0.022076920194327353,0.875,0.875,,,,,,,,,
1598,519984,12784,0.01903385746413278,1.0,1.0,,,,,,,,,
1599,520248,12792,0.050363806846380615,0.875,0.875,,,,,,,,,
1600,520576,12800,0.030793254581822117,0.875,0.875,,,,,,,,,
1601,520776,12808,0.03874076377068377,1.0,1.0,0.0425593108839239,0.75,0.75,,,,,,
1602,521168,12816,0.019372540403046513,1.0,1.0,,,,,,,,,
1603,521432,12824,0.03648119510943332,0.75,0.75,,,,,,,,,
1604,521824,12832,0.02291465393026101,0.875,0.875,,,,,,,,,
1605,522280,12840,0.02469189286979599,0.875,0.875,,,,,,,,,
1606,522544,12848,0.07286428728441137,0.625,0.625,,,,,,,,,
1607,522936,12856,0.025844383560882606,0.875,0.875,,,,,,,,,
1608,523328,12864,0.02686894391824353,0.875,0.875,,,,,,,,,
1609,523592,12872,0.03380031342992879,1.0,1.0,0.03031489547564343,1.0,1.0,,,,,,
1610,523856,12880,0.025568478739419337,1.0,1.0,,,,,,,,,
1611,524120,12888,0.03370224183897335,0.875,0.875,,,,,,,,,
1612,524320,12896,0.03143994621817455,1.0,1.0,,,,,,,,,
1613,524648,12904,0.03617448856461851,0.75,0.75,,,,,,,,,
1614,524912,12912,0.04655982955770015,0.625,0.625,,,,,,,,,
1615,525240,12920,0.024994073092597317,1.0,1.0,,,,,,,,,
1616,525568,12928,0.03137763488185373,0.875,0.875,,,,,,,,,
1617,525896,12936,0.027635342616002163,0.875,0.875,0.019626712960032367,1.0,1.0,,,,,,
1618,526288,12944,0.020436099882720857,0.875,0.875,,,,,,,,,
1619,526488,12952,0.04070497554201817,0.875,0.875,,,,,,,,,
1620,526816,12960,0.0311134169791344,0.875,0.875,,,,,,,,,
1621,527080,12968,0.03175554878743811,0.875,0.875,,,,,,,,,
1622,527408,12976,0.03227941184148949,0.875,0.875,,,,,,,,,
1623,527672,12984,0.029626287860223786,0.75,0.75,,,,,,,,,
1624,528192,12992,0.0244079852403911,0.875,0.875,,,,,,,,,
1625,528456,13000,0.04154245625340081,0.875,0.875,0.028579742079022252,0.875,0.875,,,,,,
1626,528784,13008,0.031746617084205356,1.0,1.0,,,,,,,,,
1627,529112,13016,0.02394145716537605,1.0,1.0,,,,,,,,,
1628,529376,13024,0.03265759608431381,0.875,0.875,,,,,,,,,
1629,529960,13032,0.027434606205348853,0.75,0.75,,,,,,,,,
1630,530288,13040,0.024265116140617465,0.75,0.75,,,,,,,,,
1631,530552,13048,0.03985664043606448,0.875,0.875,,,,,,,,,
1632,530880,13056,0.02682652616548694,1.0,1.0,,,,,,,,,
1633,531144,13064,0.03042886226620567,1.0,1.0,0.0434654036214306,0.75,0.75,,,,,,
1634,531472,13072,0.0359457343012964,0.875,0.875,,,,,,,,,
1635,531800,13080,0.037498205588428396,0.875,0.875,,,,,,,,,
1636,532128,13088,0.02277830437333614,1.0,1.0,,,,,,,,,
1637,532328,13096,0.039589695033379634,0.875,0.875,,,,,,,,,
1638,532592,13104,0.038278609767478426,0.75,0.75,,,,,,,,,
1639,532984,13112,0.02026363317490905,1.0,1.0,,,,,,,,,
1640,533440,13120,0.025760603301938054,0.875,0.875,,,,,,,,,
1641,533832,13128,0.025961799848963286,0.875,0.875,0.03774926683075319,0.875,0.875,,,,,,
1642,534032,13136,0.03755161193695585,0.875,0.875,,,,,,,,,
1643,534232,13144,0.03689454756299407,0.875,0.875,,,,,,,,,
1644,534560,13152,0.030184843221224583,1.0,1.0,,,,,,,,,
1645,534952,13160,0.021699898902287112,1.0,1.0,,,,,,,,,
1646,535216,13168,0.03618931473014527,0.75,0.75,,,,,,,,,
1647,535544,13176,0.03221532348566143,0.875,0.875,,,,,,,,,
1648,536000,13184,0.02502050868464461,0.75,0.75,,,,,,,,,
1649,536328,13192,0.027428175086693957,0.75,0.75,0.03278957317177368,0.75,0.75,,,,,,
1650,536528,13200,0.03664757693273714,1.0,1.0,,,,,,,,,
1651,536792,13208,0.032195830435930474,0.75,0.75,,,,,,,,,
1652,537376,13216,0.018069184087840365,0.875,0.875,,,,,,,,,
1653,537576,13224,0.054102544166768594,0.75,0.75,,,,,,,,,
1654,537840,13232,0.030227291155443935,0.875,0.875,,,,,,,,,
1655,538168,13240,0.028580535735327435,1.0,1.0,,,,,,,,,
1656,538496,13248,0.0285578053846657,1.0,1.0,,,,,,,,,
1657,538696,13256,0.03850445305349392,0.875,0.875,0.03723654891709884,0.875,0.875,,,,,,
1658,539024,13264,0.034159039564197885,0.875,0.875,,,,,,,,,
1659,539352,13272,0.022637730494530845,1.0,1.0,,,,,,,,,
1660,539744,13280,0.02259687009185503,1.0,1.0,,,,,,,,,
1661,540136,13288,0.04003462760637907,0.75,0.75,,,,,,,,,
1662,540592,13296,0.02809994553878043,0.75,0.75,,,,,,,,,
1663,541048,13304,0.023001086572034445,0.875,0.875,,,,,,,,,
1664,541440,13312,0.037894070641015486,0.75,0.75,,,,,,,,,
1665,541768,13320,0.03833294195666167,0.75,0.75,0.03587894323885484,0.75,0.75,,,,,,
1666,542096,13328,0.026297774699648474,1.0,1.0,,,,,,,,,
1667,542360,13336,0.024887659214655286,1.0,1.0,,,,,,,,,
1668,542752,13344,0.021228303162527783,1.0,1.0,,,,,,,,,
1669,543144,13352,0.023446036299368794,0.875,0.875,,,,,,,,,
1670,543344,13360,0.03720594109066345,0.875,0.875,,,,,,,,,
1671,543608,13368,0.025167743426136435,1.0,1.0,,,,,,,,,
1672,543936,13376,0.03709405056627293,0.75,0.75,,,,,,,,,
1673,544392,13384,0.021790482182534883,0.875,0.875,0.04410766546189279,0.75,0.75,,,,,,
1674,544848,13392,0.0302527957458681,0.875,0.875,,,,,,,,,
1675,545048,13400,0.03875376299455335,0.875,0.875,,,,,,,,,
1676,545440,13408,0.02877755885804466,0.875,0.875,,,,,,,,,
1677,545768,13416,0.028203775726738968,0.875,0.875,,,,,,,,,
1678,546096,13424,0.025069734641911055,1.0,1.0,,,,,,,,,
1679,546360,13432,0.029496572118932817,1.0,1.0,,,,,,,,,
1680,546624,13440,0.045235056392170916,0.875,0.875,,,,,,,,,
1681,546888,13448,0.0323508368637215,1.0,1.0,0.07108941942678938,0.5,0.5,,,,,,
1682,547152,13456,0.0329876729589114,0.75,0.75,,,,,,,,,
1683,547480,13464,0.030637484610415416,0.75,0.75,,,,,,,,,
1684,547808,13472,0.024259442807106103,1.0,1.0,,,,,,,,,
1685,548072,13480,0.03816141609706677,0.75,0.75,,,,,,,,,
1686,548272,13488,0.05046017889389683,0.875,0.875,,,,,,,,,
1687,548664,13496,0.023231221326283653,1.0,1.0,,,,,,,,,
1688,548864,13504,0.04349835914109159,0.875,0.875,,,,,,,,,
1689,549256,13512,0.02665654765794898,0.875,0.875,0.034734432279241445,0.75,0.75,,,,,,
1690,549520,13520,0.034680344376417906,1.0,1.0,,,,,,,,,
1691,549848,13528,0.02978904862141644,1.0,1.0,,,,,,,,,
1692,550240,13536,0.023465006171840438,0.875,0.875,,,,,,,,,
1693,550568,13544,0.03343646738021562,0.875,0.875,,,,,,,,,
1694,551088,13552,0.021838096352751107,0.875,0.875,,,,,,,,,
1695,551416,13560,0.03291610605624737,0.875,0.875,,,,,,,,,
1696,551616,13568,0.028854505352198124,1.0,1.0,,,,,,,,,
1697,551880,13576,0.033573557230827195,1.0,1.0,0.03569039766921681,1.0,1.0,,,,,,
1698,552272,13584,0.029436546420656667,1.0,1.0,,,,,,,,,
1699,552600,13592,0.027835556427425218,0.875,0.875,,,,,,,,,
1700,552928,13600,0.03435828769183717,0.875,0.875,,,,,,,,,
1701,553320,13608,0.03557036389154974,0.875,0.875,,,,,,,,,
1702,553584,13616,0.027317269832760758,0.875,0.875,,,,,,,,,
1703,553912,13624,0.023605877859149586,1.0,1.0,,,,,,,,,
1704,554304,13632,0.02546146494551522,1.0,1.0,,,,,,,,,
1705,554632,13640,0.028909436171778907,0.875,0.875,0.034307979096438436,1.0,1.0,,,,,,
1706,554832,13648,0.03549667399148651,1.0,1.0,,,,,,,,,
1707,555032,13656,0.03148818156838388,1.0,1.0,,,,,,,,,
1708,555232,13664,0.05997366983348911,0.625,0.625,,,,,,,,,
1709,555624,13672,0.02243624274480074,1.0,1.0,,,,,,,,,
1710,556016,13680,0.020966772683203395,1.0,1.0,,,,,,,,,
1711,556408,13688,0.030169138583898233,0.75,0.75,,,,,,,,,
1712,556736,13696,0.03358664592998139,1.0,1.0,,,,,,,,,
1713,557000,13704,0.024506949102408273,1.0,1.0,0.03224258601906659,0.875,0.875,,,,,,
1714,557264,13712,0.0317574561726542,1.0,1.0,,,,,,,,,
1715,557656,13720,0.022260296730048593,1.0,1.0,,,,,,,,,
1716,557856,13728,0.03130932057502529,0.875,0.875,,,,,,,,,
1717,558120,13736,0.022265517300820648,1.0,1.0,,,,,,,,,
1718,558448,13744,0.025669405381376235,1.0,1.0,,,,,,,,,
1719,558712,13752,0.043635614379804795,0.875,0.875,,,,,,,,,
1720,558912,13760,0.032322539758813496,0.875,0.875,,,,,,,,,
1721,559240,13768,0.030765478529197938,1.0,1.0,0.03638950595135703,0.875,0.875,,,,,,
1722,559632,13776,0.023327476457387395,1.0,1.0,,,,,,,,,
1723,559896,13784,0.030349059426704912,1.0,1.0,,,,,,,,,
1724,560288,13792,0.023021975766461464,0.875,0.875,,,,,,,,,
1725,560616,13800,0.04187290479809735,0.625,0.625,,,,,,,,,
1726,560944,13808,0.03400126644234115,0.875,0.875,,,,,,,,,
1727,561272,13816,0.030888758439858065,0.875,0.875,,,,,,,,,
1728,561664,13824,0.030591223889834207,0.875,0.875,,,,,,,,,
1729,561992,13832,0.022769622266414442,1.0,1.0,0.03435324149360441,0.875,0.875,,,,,,
1730,562256,13840,0.03968254372008915,1.0,1.0,,,,,,,,,
1731,562712,13848,0.017450998368177744,1.0,1.0,,,,,,,,,
1732,563104,13856,0.031585604746778705,0.75,0.75,,,,,,,,,
1733,563688,13864,0.024446916421031292,1.0,1.0,,,,,,,,,
1734,564016,13872,0.032221252724526944,1.0,1.0,,,,,,,,,
1735,564344,13880,0.029078099723810286,1.0,1.0,,,,,,,,,
1736,564608,13888,0.02678306091870127,1.0,1.0,,,,,,,,,
1737,564936,13896,0.032803127043946,0.75,0.75,0.03458524262082392,1.0,1.0,,,,,,
1738,565264,13904,0.029411399646181963,1.0,1.0,,,,,,,,,
1739,565528,13912,0.029780524742353973,1.0,1.0,,,,,,,,,
1740,565856,13920,0.03527867447876269,0.875,0.875,,,,,,,,,
1741,566312,13928,0.017271416226245232,1.0,1.0,,,,,,,,,
1742,566576,13936,0.029695374089410507,0.875,0.875,,,,,,,,,
1743,566840,13944,0.037220449121616636,0.875,0.875,,,,,,,,,
1744,567168,13952,0.02736591858824977,1.0,1.0,,,,,,,,,
1745,567496,13960,0.027719788412086933,0.75,0.75,0.05945840450888909,0.625,0.625,,,,,,
1746,567696,13968,0.027163575033628148,1.0,1.0,,,,,,,,,
1747,568152,13976,0.0187778432424992,1.0,1.0,,,,,,,,,
1748,568480,13984,0.039243702166199004,0.875,0.875,,,,,,,,,
1749,568808,13992,0.032036442746677496,0.625,0.625,,,,,,,,,
1750,569072,14000,0.035118310332435954,1.0,1.0,,,,,,,,,
1751,569464,14008,0.023471963897791284,1.0,1.0,,,,,,,,,
1752,569792,14016,0.023729923176528247,1.0,1.0,,,,,,,,,
1753,570056,14024,0.038608638561174184,0.875,0.875,0.03300638206925745,0.875,0.875,,,,,,
1754,570320,14032,0.026597107901548043,1.0,1.0,,,,,,,,,
1755,570584,14040,0.036825149254536886,1.0,1.0,,,,,,,,,
1756,570784,14048,0.03047223657401521,1.0,1.0,,,,,,,,,
1757,571112,14056,0.02729992273195376,0.875,0.875,,,,,,,,,
1758,571376,14064,0.05315920934309815,0.625,0.625,,,,,,,,,
1759,571640,14072,0.03336302129874298,0.875,0.875,,,,,,,,,
1760,571904,14080,0.02783994312453615,1.0,1.0,,,,,,,,,
1761,572232,14088,0.034774459845012644,0.75,0.75,0.04761239832404783,0.625,0.625,,,,,,
1762,572432,14096,0.03665408735100149,1.0,1.0,,,,,,,,,
1763,572632,14104,0.03265746704676228,1.0,1.0,,,,,,,,,
1764,572896,14112,0.032390489751167026,0.875,0.875,,,,,,,,,
1765,573480,14120,0.01893390985236819,1.0,1.0,,,,,,,,,
1766,573872,14128,0.02137532248872352,1.0,1.0,,,,,,,,,
1767,574264,14136,0.02472634807186447,1.0,1.0,,,,,,,,,
1768,574592,14144,0.03990307109138485,0.875,0.875,,,,,,,,,
1769,574984,14152,0.02638766762681523,0.75,0.75,0.037980653127187625,0.5,0.5,,,,,,
1770,575248,14160,0.04104721042610862,0.75,0.75,,,,,,,,,
1771,575576,14168,0.02993082247003804,1.0,1.0,,,,,,,,,
1772,575968,14176,0.02137569558350189,1.0,1.0,,,,,,,,,
1773,576296,14184,0.025524368810678426,0.875,0.875,,,,,,,,,
1774,576624,14192,0.03125486707779647,0.875,0.875,,,,,,,,,
1775,576888,14200,0.02698147956142748,1.0,1.0,,,,,,,,,
1776,577216,14208,0.024748922517479514,1.0,1.0,,,,,,,,,
1777,577416,14216,0.04514741654681833,0.875,0.875,0.03182549769135312,0.875,0.875,,,,,,
1778,577616,14224,0.04378048416173746,0.875,0.875,,,,,,,,,
1779,577944,14232,0.028701943921760176,1.0,1.0,,,,,,,,,
1780,578272,14240,0.04160913658727259,0.75,0.75,,,,,,,,,
1781,578536,14248,0.03193149560072925,1.0,1.0,,,,,,,,,
1782,578800,14256,0.047784734858018964,0.75,0.75,,,,,,,,,
1783,579320,14264,0.023694231258256194,1.0,1.0,,,,,,,,,
1784,579648,14272,0.034573065787822994,1.0,1.0,,,,,,,,,
1785,579976,14280,0.01860769037048749,1.0,1.0,0.03748444869977599,1.0,1.0,,,,,,
1786,580304,14288,0.0476215131378558,0.75,0.75,,,,,,,,,
1787,580632,14296,0.02331326286494732,1.0,1.0,,,,,,,,,
1788,580960,14304,0.0279081995040251,0.875,0.875,,,,,,,,,
1789,581288,14312,0.03686460349845311,1.0,1.0,,,,,,,,,
1790,581680,14320,0.026335432352034328,0.875,0.875,,,,,,,,,
1791,581880,14328,0.03920827466759874,1.0,1.0,,,,,,,,,
1792,582336,14336,0.018355222038457474,0.875,0.875,,,,,,,,,
1793,582600,14344,0.02588086102817897,0.875,0.875,0.030898528642068414,1.0,1.0,,,,,,
1794,582928,14352,0.024991883996721302,0.875,0.875,,,,,,,,,
1795,583256,14360,0.025613792079246196,0.875,0.875,,,,,,,,,
1796,583712,14368,0.031913626125502303,0.75,0.75,,,,,,,,,
1797,584168,14376,0.030095031263126657,1.0,1.0,,,,,,,,,
1798,584432,14384,0.022954669385152327,1.0,1.0,,,,,,,,,
1799,584696,14392,0.0344747996883234,1.0,1.0,,,,,,,,,
1800,584896,14400,0.03549656256875703,1.0,1.0,,,,,,,,,
1801,585416,14408,0.022134742998465812,1.0,1.0,0.03930159203095173,0.875,0.875,,,,,,
1802,585616,14416,0.03995649857132018,1.0,1.0,,,,,,,,,
1803,586264,14424,0.013614481936440825,0.875,0.875,,,,,,,,,
1804,586656,14432,0.030929380393348156,0.875,0.875,,,,,,,,,
1805,587048,14440,0.02521083449889072,0.875,0.875,,,,,,,,,
1806,587440,14448,0.03522584792230797,0.875,0.875,,,,,,,,,
1807,587832,14456,0.02040157966947542,1.0,1.0,,,,,,,,,
1808,588032,14464,0.04765438752217355,0.875,0.875,,,,,,,,,
1809,588296,14472,0.027136606487549668,1.0,1.0,0.03720534167433698,0.875,0.875,,,,,,
1810,588624,14480,0.029727420291214907,1.0,1.0,,,,,,,,,
1811,588824,14488,0.034364664083562584,0.875,0.875,,,,,,,,,
1812,589472,14496,0.014352728034076789,1.0,1.0,,,,,,,,,
1813,589800,14504,0.034194114748257565,0.875,0.875,,,,,,,,,
1814,590128,14512,0.03659530013669245,1.0,1.0,,,,,,,,,
1815,590456,14520,0.0220971408096666,0.875,0.875,,,,,,,,,
1816,590848,14528,0.019918773599959725,1.0,1.0,,,,,,,,,
1817,591112,14536,0.037434654443459295,1.0,1.0,0.04895731859360967,0.625,0.625,,,,,,
1818,591312,14544,0.03971862691449587,0.75,0.75,,,,,,,,,
1819,591768,14552,0.034964240816598255,0.75,0.75,,,,,,,,,
1820,592416,14560,0.014546145757803062,0.875,0.875,,,,,,,,,
1821,592680,14568,0.024938300526339392,0.875,0.875,,,,,,,,,
1822,592944,14576,0.02726249336267756,0.875,0.875,,,,,,,,,
1823,593272,14584,0.028145330312912848,1.0,1.0,,,,,,,,,
1824,593600,14592,0.02792733857355233,0.875,0.875,,,,,,,,,
1825,593992,14600,0.029153889469029467,0.875,0.875,0.04245491194180613,0.75,0.75,,,,,,
1826,594256,14608,0.03251266674443173,1.0,1.0,,,,,,,,,
1827,594648,14616,0.02380549061217001,0.875,0.875,,,,,,,,,
1828,595040,14624,0.026655154920381393,0.875,0.875,,,,,,,,,
1829,595368,14632,0.030878696452629813,0.875,0.875,,,,,,,,,
1830,595568,14640,0.04967694189575165,0.875,0.875,,,,,,,,,
1831,595896,14648,0.03170826430220404,0.875,0.875,,,,,,,,,
1832,596352,14656,0.02910061267477951,0.75,0.75,,,,,,,,,
1833,596616,14664,0.036352685744141126,1.0,1.0,0.05656579273444094,0.75,0.75,,,,,,
1834,596944,14672,0.021207290772916172,1.0,1.0,,,,,,,,,
1835,597208,14680,0.05836490246117591,0.875,0.875,,,,,,,,,
1836,597472,14688,0.03005395468899224,1.0,1.0,,,,,,,,,
1837,597864,14696,0.025709561373566128,1.0,1.0,,,,,,,,,
1838,598384,14704,0.019588151013325616,1.0,1.0,,,,,,,,,
1839,598712,14712,0.02604117372853943,0.875,0.875,,,,,,,,,
1840,599232,14720,0.015006489672713315,0.875,0.875,,,,,,,,,
1841,599560,14728,0.03972578566358424,0.625,0.625,0.0327219376494395,0.875,0.875,,,,,,
1842,599952,14736,0.029010805591624375,0.875,0.875,,,,,,,,,
1843,600280,14744,0.026040314289573874,0.875,0.875,,,,,,,,,
1844,600736,14752,0.025011234393147917,0.875,0.875,,,,,,,,,
1845,601000,14760,0.02684172163268158,1.0,1.0,,,,,,,,,
1846,601328,14768,0.019488014966256743,1.0,1.0,,,,,,,,,
1847,601656,14776,0.023241307586595213,1.0,1.0,,,,,,,,,
1848,601856,14784,0.03747029716161099,0.875,0.875,,,,,,,,,
1849,602184,14792,0.03841867393979918,0.75,0.75,0.03932959943567767,0.75,0.75,,,,,,
1850,602512,14800,0.02608574251779828,1.0,1.0,,,,,,,,,
1851,602648,14808,0.0831743057469248,0.75,0.75,,,,,,,,,
1852,603040,14816,0.015598278213589464,1.0,1.0,,,,,,,,,
1853,603368,14824,0.03361569938816865,0.875,0.875,,,,,,,,,
1854,603824,14832,0.015713967127187842,1.0,1.0,,,,,,,,,
1855,604024,14840,0.047518821874303584,0.875,0.875,,,,,,,,,
1856,604416,14848,0.02365414727715537,1.0,1.0,,,,,,,,,
1857,604552,14856,0.04626360323145491,1.0,1.0,0.03465985709201232,0.875,0.875,,,,,,
1858,604880,14864,0.02731948155179998,1.0,1.0,,,,,,,,,
1859,605144,14872,0.035948682078334286,0.875,0.875,,,,,,,,,
1860,605472,14880,0.03114260616187676,0.875,0.875,,,,,,,,,
1861,605800,14888,0.030459080584745613,0.875,0.875,,,,,,,,,
1862,606192,14896,0.023316106415732066,1.0,1.0,,,,,,,,,
1863,606584,14904,0.028277133138620538,1.0,1.0,,,,,,,,,
1864,606848,14912,0.033371669886164454,0.875,0.875,,,,,,,,,
1865,607048,14920,0.03918662814130585,1.0,1.0,0.035256719247095135,0.875,0.875,,,,,,
1866,607376,14928,0.02812257193457481,1.0,1.0,,,,,,,,,
1867,607704,14936,0.02744818495808522,0.875,0.875,,,,,,,,,
1868,607968,14944,0.03904867283059502,0.875,0.875,,,,,,,,,
1869,608296,14952,0.02939934811235435,1.0,1.0,,,,,,,,,
1870,608560,14960,0.028878797194788607,1.0,1.0,,,,,,,,,
1871,608888,14968,0.031279024304221824,1.0,1.0,,,,,,,,,
1872,609216,14976,0.028816232505905648,0.875,0.875,,,,,,,,,
1873,609608,14984,0.028109587303321554,0.75,0.75,0.02701438073189638,0.875,0.875,,,,,,
1874,609936,14992,0.027440497554556714,1.0,1.0,,,,,,,,,
1875,610136,15000,0.049312156282479314,0.875,0.875,,,,,,,,,
1876,610528,15008,0.026189283503405634,0.875,0.875,,,,,,,,,
1877,610792,15016,0.03786585628258081,1.0,1.0,,,,,,,,,
1878,611056,15024,0.02782920722494964,1.0,1.0,,,,,,,,,
1879,611512,15032,0.01793412503258878,1.0,1.0,,,,,,,,,
1880,611712,15040,0.04235199182129388,0.75,0.75,,,,,,,,,
1881,612104,15048,0.03787623136296815,0.875,0.875,0.03573612063274231,0.75,0.75,,,,,,
1882,612368,15056,0.03354033798272213,1.0,1.0,,,,,,,,,
1883,612568,15064,0.03945347687127651,1.0,1.0,,,,,,,,,
1884,612832,15072,0.036878152301196676,0.875,0.875,,,,,,,,,
1885,613096,15080,0.03612696097063236,1.0,1.0,,,,,,,,,
1886,613296,15088,0.03852485004372283,0.875,0.875,,,,,,,,,
1887,613496,15096,0.04191625458714649,0.875,0.875,,,,,,,,,
1888,613760,15104,0.054060547053910564,0.625,0.625,,,,,,,,,
1889,614024,15112,0.03568060888515902,0.875,0.875,0.053566372529846834,0.625,0.625,,,,,,
1890,614480,15120,0.02012844566256847,0.875,0.875,,,,,,,,,
1891,615128,15128,0.016912251936901157,1.0,1.0,,,,,,,,,
1892,615456,15136,0.027103489758908833,0.875,0.875,,,,,,,,,
1893,615784,15144,0.028713740055993187,1.0,1.0,,,,,,,,,
1894,616048,15152,0.033486768920599846,0.875,0.875,,,,,,,,,
1895,616248,15160,0.02465279710148631,1.0,1.0,,,,,,,,,
1896,616576,15168,0.02598857307398066,1.0,1.0,,,,,,,,,
1897,616904,15176,0.03171295471000485,0.875,0.875,0.029844621485259272,0.75,0.75,,,,,,
1898,617168,15184,0.021376354342933154,1.0,1.0,,,,,,,,,
1899,617496,15192,0.02329017803698662,1.0,1.0,,,,,,,,,
1900,617696,15200,0.076006884794236,0.625,0.625,,,,,,,,,
1901,617960,15208,0.02985158764969128,1.0,1.0,,,,,,,,,
1902,618224,15216,0.02621417721241414,1.0,1.0,,,,,,,,,
1903,618488,15224,0.027998344375519083,1.0,1.0,,,,,,,,,
1904,618880,15232,0.027286902476218223,1.0,1.0,,,,,,,,,
1905,619144,15240,0.027712546563544722,1.0,1.0,0.030037562910451017,0.625,0.625,,,,,,
1906,619472,15248,0.03815214382987324,1.0,1.0,,,,,,,,,
1907,619800,15256,0.02433016257363488,0.875,0.875,,,,,,,,,
1908,620128,15264,0.016247194001454773,1.0,1.0,,,,,,,,,
1909,620328,15272,0.03172716298232747,1.0,1.0,,,,,,,,,
1910,620720,15280,0.024768076037563185,1.0,1.0,,,,,,,,,
1911,620920,15288,0.03859768528987237,0.875,0.875,,,,,,,,,
1912,621440,15296,0.01685600240398571,1.0,1.0,,,,,,,,,
1913,621832,15304,0.024182235868884166,0.875,0.875,0.02739627993482628,0.625,0.625,,,,,,
1914,622352,15312,0.023074586237842143,1.0,1.0,,,,,,,,,
1915,622680,15320,0.027743712743520516,1.0,1.0,,,,,,,,,
1916,623072,15328,0.021073796132216858,1.0,1.0,,,,,,,,,
1917,623272,15336,0.03858709747019323,1.0,1.0,,,,,,,,,
1918,623536,15344,0.03646179907802548,1.0,1.0,,,,,,,,,
1919,623864,15352,0.03239759690265055,1.0,1.0,,,,,,,,,
1920,624128,15360,0.02600486965358982,1.0,1.0,,,,,,,,,
1921,624328,15368,0.03795924536711634,1.0,1.0,0.04947645700643625,0.625,0.625,,,,,,
1922,624656,15376,0.02776437964548677,1.0,1.0,,,,,,,,,
1923,624920,15384,0.031107849849538523,0.875,0.875,,,,,,,,,
1924,625184,15392,0.023799475867012913,1.0,1.0,,,,,,,,,
1925,625448,15400,0.025866421531372908,1.0,1.0,,,,,,,,,
1926,625840,15408,0.02032085909696131,1.0,1.0,,,,,,,,,
1927,626232,15416,0.02245815770681778,1.0,1.0,,,,,,,,,
1928,626496,15424,0.05219137420960578,0.625,0.625,,,,,,,,,
1929,626824,15432,0.02650407901494145,1.0,1.0,0.03197105155657482,1.0,1.0,,,,,,
1930,627216,15440,0.036419757102583696,0.75,0.75,,,,,,,,,
1931,627544,15448,0.042017989709507673,0.75,0.75,,,,,,,,,
1932,627808,15456,0.024709807027149967,1.0,1.0,,,,,,,,,
